Producto;ProdNombre;Division;Estilo ID;Categoria;Grupo;Marca;UltFecha_EC;SaldoUND_EC;UltFecha_DS;SaldoUND_DS
446713;GORRA P/NIÑA INF PEPPA PIG;ACCESORIOS;468-0103;ACCESORIOS PERSONALES;GORRAS P/NIÑA INF;PEPPA PIG;;0;45754;3
C109066;ZAPATOS P/NIÑA ESCOLAR JUV;ESCOLAR;43280-25B/NEX;CALZADO ESCOLAR;ZAPATOS P/NIÑA ESCOLAR JUV;YIWU LYFHON;;0;46129;1
D053764;USA PANTALON P/DAMA;DS ROPA;DS40849;DS ROPA DAMA;DS PANTALON DE TELA DE DAMA;DS SEGUNDA ;;0;;1
D001448;USA CHALECO P/NIÑO INF ;DS ROPA;;DS ROPA INFANTIL NIÑO;DS CHALECO P/NIÑO INF;DS SEGUNDA ;;0;;1
D104338;USA BLUSA P/DAMA D/T;DS ROPA;DS90640;DS ROPA DAMA;DS BLUSA P/DAMA D/T;DS SEGUNDA ;;0;;-11
D059399;USA CAMISON P/DAMA;DS ROPA;DS46427;DS ROPA DAMA;DS CAMISON P/DAMA;DS SEGUNDA ;;0;;1
D036645;CAMISETA P/CABALLERO C/R MARCAS (GUATE);DS ROPA;;DS ROPA P/CABALLERO;DS CAMISETA C/R C/V M/C P/CABALLERO;MARCAS;;0;45706;9
C112030;OVEROLL P/DAMA LARGO TELA VESTIR ;ROPA;512-0912A;DAMA;OVEROLL P/DAMA TELA LARGO FORMAL;CAFE SIETE;;0;46002;2
D009760;USA CAMISETA P/CABALLERO C/R;DS ROPA;;DS ROPA P/CABALLERO;DS CAMISETA C/R C/V M/C P/CABALLERO;DS SEGUNDA ;;0;;12
D062113;USA VESTIDO P/DAMA CASUAL;DS ROPA;DS49137;DS ROPA DAMA;DS VESTIDO CASUAL P/DAMA;DS SEGUNDA ;;0;;2
D007858;USA FALDA TELA P/DAMA;DS ROPA;;DS ROPA DAMA;DS FALDA P/DAMA TELA;DS SEGUNDA ;;0;;4
488607;SHORTS P/DAMA JEANS BLANCO;ROPA;SWM2315;DAMA;SHORTS P/DAMA JEANS BLANCO;SWEET COUTURE;;0;45647;1
D081430;SH LEOTARDO P/DAMA;DS ROPA;DS68154;SH ROPA DAMA;SH LEOTARDO P/DAMA;SHEIN;;0;;2
C143257;SHORTS P/HOMBRE CARGO JEANS ;ROPA;RXR-0389MR;CABALLERO;SHORTS P/HOMBRE CARGO JEANS;RED-OX;;0;46132;2
D109419;USA CUBRE COLCHON QUEEN;DS HOGAR;DS95647;DS DORMITORIO;DS CUBRE COLCHON QUEEN;DS SEGUNDA ;;0;;-4
C128963;FLOTADOR P/NIÑO (A);VERANO;1446-115-13;ACCESORIOS DE VERANO;FLOTADORES;YIWU LYFHON;;0;46086;1
C168038;ZAPATILLAS P/NIÑO PRE-JUV DEP ALTAS;CALZADO;O939/HF016-01;CALZADO PRE-JUV P/NIÑO;ZAPATILLAS P/NIÑO PRE-JUV ALTAS;MINAYA;;0;46133;1
C122962;CAMISETA P/NIÑO JUV C/R M/C REGULAR SIZE;ROPA;I-34707;JUVENIL NIÑO;CAMISETA P/NIÑO JUV C/R M/C;FUNK;;0;46126;2
D076216;USA BLUSA P/DAMA D/T;DS ROPA;DS62969;DS ROPA DAMA;DS BLUSA P/DAMA D/T;DS SEGUNDA ;;0;;1
C139599;FALDA SHORTS P/DAMA JEANS NEGRA;ROPA;72-12889A;JUVENIL NIÑA;SHORTS P/NIÑA JUV JEANS CARGO COLORES;DENIM LOVERS;;0;46136;3
C147371;SANDALIAS P/DAMA TACON CORRIDO;CALZADO;MLD033;CALZADO P/DAMA;SANDALIAS P/DAMA TACON CORRIDO;MIA`S CALIFORNIA ;;0;46129;2
C068164;JEANS P/NIÑA INF;ROPA;JBS-INF-001;INFANTIL NIÑA;JEANS P/NIÑA INF;BESSO;;0;45971;1
C157984;SANDALIAS P/DAMA PLANAS;CALZADO;44071-1-13;CALZADO P/DAMA;SANDALIAS P/DAMA PLANAS;FASHION;;0;46008;0
D084130;USA FORRO UNIPERSONAL;DS HOGAR;DS70739;DS DORMITORIO;DS FORRO UNIPERSONAL;DS SEGUNDA ;;0;;7
C151810;PINES P/CROCS DAMA;ACCESORIOS;CA24561-18;ACCESORIOS PERSONALES;SET PINES P/CHANCLETAS CROCS;MINAYA;;0;45792;1
C143443;BLUSA P/DAMA M/C ALGODÓN;ROPA;LT/SK-BLS-DM-10;DAMA;BLUSA P/DAMA M/C ALGODON;SKANDALO;;0;46017;1
C129690;SHORTS P/HOMBRE TELA;ROPA;MS-1343;CABALLERO;SHORTS P/HOM TELA 30-40;ACTUAL;;0;46137;2
C142792;SANDALIAS P/DAMA PLANAS;CALZADO;BKN25338;CALZADO P/DAMA;SANDALIAS P/DAMA PLANAS;MIA`S CALIFORNIA ;;0;46133;1
426743;MONEDERO P/DAMA;ACCESORIOS;G11889-AJM-20;ACCESORIOS PERSONALES;MONEDERO P/DAMA T-L;MIA COLLECTION;;0;46120;1
C068850;FALDA P/NIÑA JUV JEANS CARGO;ROPA;FSK-FLD-JUV-04;JUVENIL NIÑA;FALDA P/NIÑA JUV CARGO JEANS;SKANDALO;;0;46092;4
380913;ESMALTE;BELLEZA;26493-1223-9;ACCESORIOS P/MANOS Y PIES;ESMALTE CHINO;YIWU LYFHON;;0;45521;15
C112345;ZAPATILLAS P/HOMBRE DEPORTIVAS BAJAS;CALZADO;TT25005-3;CALZADO P/HOMBRE;ZAPATILLAS P/HOMBRE DEPORTIVAS;VICCENZO;;0;46096;11
C031827;BOXER P/DAMA BLONDA ECONOMICO;INTERIOR DETALLE;49261-Y8290;DI DAMA;BOXER P/DAMA BLONDA ECONOMICO;YIWU LYFHON;;0;45822;1
D107895;USA JEANS P/NIÑA INF;DS ROPA;DS94123;DS ROPA INFANTIL NIÑA;DS JEANS P/NIÑA INF;DS SEGUNDA ;;0;;-4
D072940;USA CAMISA P/CABALLERO M/C;DS ROPA;DS59834;DS ROPA P/CABALLERO;DS CAMISA M/C P/CABALLERO;H&M ;;0;;1
C167242;TENIS P/NIÑO INF ;CALZADO;858/HL068;CALZADO INFANTIL P/NIÑO;TENIS P/NIÑO INF DEPORTIVO;MINAYA;;0;46080;1
C161043;ZAPATOS P/NIÑA INF CASUAL;CALZADO;43280-315-537;CALZADO INFANTIL P/NIÑA;ZAPATOS P/NIÑA INF CASUAL;YIWU LYFHON;;0;46086;3
C146683;CAMISETA P/HOMBRE C/R OVERSIZE M/C;ROPA;TAC-0747M;CABALLERO;CAMISETA P/HOMBRE OVERSIZE;RED-OX;;0;46111;1
D080777;USA CENTRO P/MESA;DS HOGAR;DS67512;DS COCINA;DS CENTRO D/MESA;DS SEGUNDA ;;0;;2
C081115;CAMISETA P/NIÑO INF C/R M/C OVERSIZE;ROPA;8326-MY;INFANTIL NIÑO;CAMISETA P/NIÑO INF OVERSIZE M/C;MINAYA;;0;45999;2
D023298;USA VESTIDO P/DAMA CASUAL;DS ROPA;DS10972;DS ROPA DAMA;DS VESTIDO CASUAL P/DAMA;DS SEGUNDA ;;0;;1
D079231;USA PANTALON MAMA SIZE;DS ROPA;DS65966;DS ROPA  MAMA SIZE;DS PANTALON MAMA SIZE;DS SEGUNDA ;;0;;1
382157;JEANS P/DAMA SKINNY P/ANCHA T-24;ROPA;BUPS117-98PAT24;DAMA;JEANS P/DAMA GINO;GINO FERRETTI;;0;;1
C169359;TENIS P/NIÑA PRE-INF;CALZADO;43280-315-248;CALZADO PRE-INF NIÑA;TENIS P/NIÑA PRE-INF;YIWU LYFHON;;0;46105;3
D006868;USA CARTERA;DS ACCESORIOS;;DS ACCESORIOS P/DAMA;DS CARTERA P/DAMA;DS SEGUNDA ;;0;;6
C021335;BLUSA P/NIÑA JUV D/T D/VESTIR C/VUELITOS ;ROPA;BLS/JUV/VUELITOS;JUVENIL NIÑA;BLUSA P/NIÑA JUV D/T D/VESTIR;MIA COLLECTION ;;0;45633;1
461223;BRASSIER P/DAMA COPA C;INTERIOR DETALLE;49211-YS8905C;DI DAMA;BRASSIER P/DAMA COPA C;YIWU LYFHON;;0;45810;1
C150439;ZAPATILLAS P/HOMBRE DEPORTIVAS ECONOMICAS;CALZADO;44329-1628;CALZADO P/HOMBRE;ZAPATILLAS P/HOMBRE DEPORTIVA ECONOMICA;YIWU LYFHON;;0;46141;3
D009302;USA CAPRI P/DAMA TELA;DS ROPA;;DS ROPA DAMA;DS CAPRI TELA P/DAMA;DS SEGUNDA ;;0;;2
D094056;USA BLUSA P/NIÑA JUV S/M;DS ROPA;DS80477;DS ROPA JUVENIL NIÑA;DS BLUSA P/NIÑA JUV S/M;DS SEGUNDA ;;0;;1
C143708;SANDALIAS P/NIÑA JUV PLANAS;CALZADO;43353-316-124;CALZADO JUVENIL P/NIÑA;SANDALIAS P/NIÑA JUV;CAMILLE;;0;46070;1
D018503;USA SHORTS P/NIÑA INF JEANS;DS ROPA;DS6336;DS ROPA INFANTIL NIÑA;DS SHORT P/NIÑA INF JEANS;DS SEGUNDA ;;0;;1
C132489;OVEROLL P/DAMA LARGO D/VESTIR;ROPA;JP-1085;DAMA;OVEROLL P/DAMA TELA LARGO FORMAL;SOFIA'S;;0;46126;2
C140638;ZAPATILLAS P/NIÑO INF DEP ALTAS;CALZADO;TT25012-04;CALZADO INFANTIL P/NIÑO;ZAPATILLAS P/NIÑO INF ALTAS;VICCENZO;;0;46096;5
C026924;MAQUINA P/PALOMITAS D/MAIZ;HOGAR;17231-0723-26;ENSERES MENORE;MAQUINA P/ALGODON-PALOMITAS;YIWU LYFHON;;0;45708;1
C148295;SABANA PELUCHE;HOGAR;F1BLFOR850FRAH1S;DORMITORIO;SABANA PELUCHE;COLVEN;;0;45897;1
D093210;USA JEANS P/DAMA;DS ROPA;DS79631;DS ROPA DAMA;DS JEANS P/DAMA;DS SEGUNDA ;;0;;9
D106821;USA DECOR PILLOWS (FARDO);DS ROPA;LBS.30;DS ROPA AL POR MAYOR;DS FARDOS;DS SEGUNDA ;;0;46121;2
C140283;ZAPATILLAS P/DAMA DEPORTIVAS ALTAS;CALZADO;536-0033/34;CALZADO P/DAMA;ZAPATILLAS P/DAMA DEPORTIVAS;GLOWSTAR;;0;46046;1
C129378;JEANS P/DAMA MODA RECTO ESTAMPADO ;ROPA;10873-57724-A;DAMA;JEANS P/DAMA WIDE LEG 3-13;MOST WANTED ;;0;46140;15
C163211;TAZA D/VIDRIO NAVIDAD;CELEBRACIONES;0730-318-50;NAVIDAD;TAZA NAVIDEÑA;YIWU LYFHON;;0;46003;1
C084283;CAMISA P/NIÑO JUV M/C CUADROS;ROPA;39122S;JUVENIL NIÑO;CAMISA P/NIÑO JUV M/C ESTAMPADA;MINAYA;;0;45955;3
454162;MONEDERO P/DAMA;ACCESORIOS;11889-38;ACCESORIOS PERSONALES;MONEDERO P/DAMA T-L;YIWU LYFHON;;0;46108;2
C115494;PANTALON P/DAMA TELA RECTO CINTURA;ROPA;PA-1176;DAMA;PANTALON P/DAMA CARGO RECTO COLORES;SOFIAS;;0;45979;1
C129380;JEANS P/DAMA MODA RECTO ESTAMPADO ;ROPA;10874-57725-B;DAMA;JEANS P/DAMA WIDE LEG 0-7/8;MOST WANTED ;;0;46141;18
D020627;USA CHAQUETA P/DAMA;DS ROPA;DS8348;DS ROPA DAMA;DS CHAQUETA DE DAMA;DS SEGUNDA ;;0;;1
C097561;FRUTA ARTIFICIAL DECORATIVA D/MESA SANDIA 22CM;HOGAR;0184-416-3;COCINA;FRUTA ARTIFICAL DECORATIVA D/MESA;YIWU LYFHON;;0;45610;2
D003081;USA JUGUETE;DS JUGUETERIA;;DS JUGUETES P/NIÑOS;DS JUGUETE;DS SEGUNDA ;;0;;1
C144813;ZAPATILLAS P/NIÑO PRE-JUV DEP;CALZADO;2018/PJ;CALZADO PRE-JUV P/NIÑO;ZAPATILLAS P/NIÑO PRE-JUV BAJAS ;MINAYA;;0;46050;1
444225;ESMALTE NHC;BELLEZA;26493-8023-11;ACCESORIOS P/MANOS Y PIES;ESMALTE CHINO;NHC;;0;45521;15
454207;TOBIMEDIAS P/NIÑO INF;INTERIOR DETALLE;30168-0622-25;DI INFANTIL NIÑO;TOBIMEDIAS P/NIÑO INF;YIWU LYFHON;;0;45649;1
C119113;FALDA P/NIÑA JUV CARGO JEANS C/FAJA;ROPA;A8879 MNY;JUVENIL NIÑA;FALDA P/NIÑA JUV CARGO JEANS;MINAYA;;0;46024;1
C108350;CONJUNTO P/NIÑA INF CASUAL BLUSA+SHORTS ;ROPA;36-13440;INFANTIL NIÑA;CONJUNTO P/NIÑA INF CASUAL SHORTS TELA;PAW PATROL;;0;46003;1
C064670;SHORTS P/NIÑA INF TELA CASUAL;ROPA;GYL-SHRC-INF-2;INFANTIL NIÑA;SHORTS P/NIÑA INF TELA CASUAL;GAYLA;;0;46137;1
C172571;BRASSIER P/DAMA COPA B;INTERIOR DETALLE;48266-320-2;DI DAMA;BRASSIER P/DAMA COPA B;YIWU LYFHON;;0;45921;1
C125693;JEANS P/DAMA CARGO RECTO DOBLET TELA ;ROPA;10877-56929;DAMA;JEANS P/DAMA CARGO RECTO   0-7/8;MOST WANTED;;0;46096;1
C184337;ZAPATILLAS P/NIÑO INF DEP;CALZADO;43280-315-70;CALZADO INFANTIL P/NIÑO;ZAPATILLAS P/NIÑO INF BAJAS;YIWU LYFHON;;0;46086;2
D003881;USA CAMISON P/DAMA;DS ROPA;;DS ROPA DAMA;DS CAMISON P/DAMA;DS SEGUNDA ;;0;;1
D065227;USA TOP P/DAMA;DS INTERIOR;DS52245;DS INTERIOR DAMA;DS TOP P/DAMA;DS SEGUNDA ;;0;;1
D081447;SH BLAZER P/DAMA;DS ROPA;DS68171;SH ROPA DAMA;SH BLAZER P/DAMA;SHEIN;;0;;1
C113738;SANDALIAS P/DAMA PLASTICAS;CALZADO PLASTICO;SX-559-1;CALZADO P/DAMA PLASTICO;SANDALIAS P/DAMA PLASTICAS;NUNU;;0;46078;1
D084223;USA RODA PIE MATRIMONIAL;DS HOGAR;DS70832;DS DORMITORIO;DS RODA PIE MATRIMONIAL;DS SEGUNDA ;;0;;1
485289;BLUSA P/NIÑA JUV M/C D/VESTIR NARANJA C/COLA;ROPA;BLS/JUV/COLA;JUVENIL NIÑA;BLUSA P/NIÑA JUV M/C D/VESTIR;MIA COLLECTION;;0;45952;3
D003860;USA OVEROLL P/DAMA;DS ROPA;;DS ROPA DAMA;DS OVEROLL P/DAMA;DS SEGUNDA ;;0;;1
D081456;SH PANTALON P/DAMA TELA;DS ROPA;DS68180;SH ROPA DAMA;SH PANTALON DE TELA DE DAMA;SHEIN;;0;;12
D107853;USA BLUSA P/NIÑA INF M/L;DS ROPA;DS94081;DS ROPA INFANTIL NIÑA;DS BLUSA P/NIÑA INF M/L;DS SEGUNDA ;;0;;-3
472902;BLUSA P/DAMA M/L D/VESTIR;ROPA;BL-9476;DAMA;BLUSA P/DAMA M/L D/VESTIR;SOFIA'S;;0;45416;1
C169413;ZAPATILLAS P/NIÑA INF DEPORTIVAS;CALZADO;43280-315-87;CALZADO INFANTIL P/NIÑA;ZAPATILLAS P/NIÑA INF DEPORTIVA;YIWU LYFHON;;0;46090;8
C141111;CAMISON P/DAMA M/C;ROPA;256-1431994;ROPA DORMIR;CAMISON P/DAMA M/C;ANGELA ;;0;46111;0
717121;USA TOALLA;DS HOGAR;A717121;DS BAÑO;DS TOALLA D/BAÑO;DS SEGUNDA;;0;;2
C125262;SANDALIAS P/NIÑA JUV PLANAS;CALZADO;DIVA0028;CALZADO JUVENIL P/NIÑA;SANDALIAS P/NIÑA JUV;MISS ROSE;;0;46122;1
495758;VESTIDO P/BEBE NIÑA S/M FIESTERO MINNIE;ROPA;MINNIE-BB;ROPA P/BEBE NIÑA;VESTIDO P/BEBE NIÑA FORMAL FIESTERO D/LICENCIA;DISNEY;;0;45544;1
C169798;ZAPATILLAS P/NIÑA INF BAILARINAS;CALZADO;41543-315-13;CALZADO INFANTIL P/NIÑA;ZAPATILLAS P/NIÑA INF;YIWU LYFHON;;0;46104;4
D109372;USA CAMERA QUEEN;DS HOGAR;DS95600;DS DORMITORIO;DS CAMERA QUEEN;DS SEGUNDA ;;0;;-38
C160959;TENIS P/NIÑA INF;CALZADO;43280-315-301;CALZADO INFANTIL P/NIÑA;TENIS P/NIÑA INF;YIWU LYFHON;;0;46067;2
C068099;BLUSA MAMA SIZE M/C D/VESTIR APLICACION ;ROPA;BLS/MMSIZE/APLI;MAMA SIZE;BLUSA MAMA SIZE M/C D/VESTIR;MIA COLLECTION;;0;45973;1
C015615;CAMISETA P/HOMBRE C/R M/C M-PRINT;ROPA;330-3953;CABALLERO;CAMISETA P/HOM C/R M/C;HARRY POTTER;;0;45814;3
C081680;ZAPATOS P/NIÑA INF D/TACON;CALZADO;6365-19 (1);CALZADO INFANTIL P/NIÑA;ZAPATOS P/NIÑA INF D/TACON;CAMILLE PINK;;0;46111;3
C102824;MOCHILA P/NIÑO T-18;ESCOLAR;11198-PG-02;MOCHILAS ESCOLARES;MOCHILA P/NIÑO 17/18;YIWU LYFHON;;0;46030;4
C165335;GORRO P/NIÑA INF LABUBU;ACCESORIOS;38961-320-1;ACCESORIOS DE INVIERNO;GORROS P/NIÑA INF;YIWU LYFHON;;0;46086;1
D047037;USA BOLSA P/DORMIR;DS HOGAR;DS34190;DS DORMITORIO;DS BOLSA P/DORMIR;DS SEGUNDA ;;0;;1
C188230;JOGGER P/NIÑO INF TELA;ROPA;88-SG445;INFANTIL NIÑO;JOGGER P/NIÑO INF TELA;BODY GLOVE;;0;46112;1
C129386;TORERO P/DAMA JEANS BOYFRIEND*;ROPA;10187-57821;DAMA;TORERO P/DAMA JEANS;MOST WANTED ;;0;46141;6
C025660;SUAVITEL 700ML FRESCA PRIMAVERA ;HOGAR;80132;LIMPIEZA;SUAVIZANTE ACONDICIONADOR;SUAVITEL ;;0;45450;143
C140280;ZAPATILLAS P/NIÑA JUV DEPORTIVAS;CALZADO;535-0084;CALZADO JUVENIL P/NIÑA;ZAPATILLAS P/NIÑA JUV DEPORTIVA;GLOWSTAR;;0;46074;1
C005601;SET P/BEBE LOCION+CREMA+TALCO+JABON 4PZS ;CUIDADO PERSONAL;8037;HIGIENE P/BEBE;SET DE BAÑO P/BEBE;SHOFF;;0;46086;1
D000325;USA BLUSA P/NIÑA INF;DS ROPA;;DS ROPA INFANTIL NIÑA;DS BLUSA P/NIÑA INF;;;0;;19
D070290;USA CALZONETA PAPA SIZE;DS ROPA;DS57273;DS ROPA PAPA SIZE;DS CALSONETA PAPA SIZE;DS SEGUNDA ;;0;;1
D106951;USA CAMISETA PAPA SIZE T/POLO;DS ROPA;DS93179;DS ROPA PAPA SIZE;DS CAMISETA POLO M/C PAPA SIZE;DS SEGUNDA ;;0;;-15
D040353;USA MAMELUCO P/NIÑA MESES;DS ROPA;DS27673;DS ROPA P/NIÑA MESES;DS MAMELUCO P/NIÑA MESES;DS SEGUNDA ;;0;;1
C169411;ZAPATILLAS P/NIÑA INF DEPORTIVAS;CALZADO;43280-315-66;CALZADO INFANTIL P/NIÑA;ZAPATILLAS P/NIÑA INF DEPORTIVA;YIWU LYFHON;;0;46083;2
C127125;CAMISETA P/NIÑO INF OVERSIZE M/C;ROPA;IBN-471;INFANTIL NIÑO;CAMISETA P/NIÑO INF OVERSIZE M/C;BLACK NIGHT ;;0;46126;1
D081402;SH BLUSA P/DAMA S/M;DS ROPA;DS68126;SH ROPA DAMA;SH BLUSA P/DAMA S/M;SHEIN;;0;45848;42
C112363;ZAPATILLAS P/NIÑO PRE-JUV DEPORTIVAS BAJAS;CALZADO;TT25010-1;CALZADO PRE-JUV P/NIÑO;ZAPATILLAS P/NIÑO PRE-JUV BAJAS ;VICCENZO;;0;46070;5
C138517;CAMISA P/HOMBRE M/L LISA;ROPA;FU015/75121;CABALLERO;CAMISA P/HOM M/L LISA;MINAYA;;0;46133;10
C191900;MOCHILA P/NIÑA #12;ESCOLAR;11007-3-UNCORNIO/2;MOCHILAS ESCOLARES;MOCHILA P/NIÑA 11/12;;;0;46030;4
D098505;USA CAMISETA PAPA SIZE DEPORT;DS ROPA;DS84887;DS ROPA PAPA SIZE;DS CAMISETA DEPORTIVA PAPA SIZE;DS SEGUNDA ;;0;;7
D034404;USA PAREO P/DAMA;DS VERANO;DS21811;DS ROPA VERANO;DS PAREO P/DAMA;DS SEGUNDA ;;0;;1
D051307;USA SHORTS MAMA SIZE TELA;DS ROPA;DS38435;DS ROPA  MAMA SIZE;DS SHORT TELA MAMA SIZE;DS SEGUNDA ;;0;;1
C181715;ESCURRIDOR D/TRASTES PLASTICO ;HOGAR;34265-708-1DC;COCINA;ESCURRIDOR DE TRASTES PLASTICO;YIWU LYFHON;;0;45964;1
D090433;USA VESTIDO P/DAMA CASUAL;DS ROPA;DS76918;DS ROPA DAMA;DS VESTIDO CASUAL P/DAMA;DS SEGUNDA ;;0;;2
C179161;ZAPATILLAS P/NIÑO INF DEP. ALTAS;CALZADO;XB002-01;CALZADO INFANTIL P/NIÑO;ZAPATILLAS P/NIÑO INF ALTAS;MINAYA;;0;46105;5
D078268;USA CORTINA P/COCINA;DS HOGAR;DS65021;DS COCINA;DS CORTINA P/COCINA;DS SEGUNDA ;;0;;1
C035705;JEANS P/NIÑA JUV SKINNY;ROPA;PNA-PA-00324;JUVENIL NIÑA;JEANS P/NIÑA JUV MODA SKINNY;POMP;;0;45821;1
466532;CHANCLETAS P/NIÑA INF D/DEDO;CALZADO;IPA-1760-K;CALZADO INFANTIL P/NIÑA;SANDALIAS P/NIÑA INF;IPAMELA;;0;46070;1
D081424;SH VESTIDO P/DAMA CASUAL;DS ROPA;DS68148;SH ROPA DAMA;SH VESTIDO CASUAL P/DAMA;SHEIN;;0;;29
C122261;SANDALIAS P/DAMA PLASTICAS;CALZADO PLASTICO;W-45017;CALZADO P/DAMA PLASTICO;SANDALIAS P/DAMA PLASTICAS;BODY GLOVE;;0;46062;2
715507;USA JEANS P/CABALLERO;DS ROPA;A715507;DS ROPA P/CABALLERO;DS JEANS P/CABALLERO;DS SEGUNDA;;0;;2
D054007;USA VESTIDO CASUAL MAMA SIZE;DS ROPA;DS41092;DS ROPA  MAMA SIZE;DS VESTIDO CASUAL MAMA SIZE;DS SEGUNDA ;;0;;1
D024492;USA SHORTS P/NIÑO INF TELA;DS ROPA;DS12165;DS ROPA INFANTIL NIÑO;DS SHORT P/NIÑO INF TELA;DS SEGUNDA ;;0;;1
D106944;USA CAMISETA PAPA SIZE C/R;DS ROPA;DS93172;DS ROPA PAPA SIZE;DS CAMISETA C/R M/C PAPA SIZE;DS SEGUNDA ;;0;;-29
C080032;SHORTS P/NIÑA JUV TELA VESTIR;ROPA;ZW-6284A;JUVENIL NIÑA;SHORTS P/NIÑA JUV TELA D/VESTIR;ZAWARY GIRLS;;0;46016;6
459916;BRASSIER P/SEÑORA C/VARILLA  ;INTERIOR DETALLE;47922-966#;DI MAMA SIZE;BRASSIER P/SEÑORA C/VARILLA;YIWU LYFHON;;0;45636;1
292111;SHAMPOO H&SH 180ML MANZANA FRESH;CUIDADO PERSONAL;019873;HIGIENE PERSONAL;SHAMPOO;HEAD&SHOULDERS;;0;45394;2
D091627;USA CAMISETA P/NIÑO INF M/L;DS ROPA;DS78112;DS ROPA INFANTIL NIÑO;DS CAMISETA P/NIÑO INF M/L;DS SEGUNDA ;;0;;1
C111239;BLUSA MAMA SIZE PERRO MOCHO D/VESTIR BLACK FLOWERS;ROPA;BLS/MMZS/BLKFLOWS;MAMA SIZE;BLUSA MAMA SIZE S/M D/VESTIR;MIA COLLECTION;;0;46110;6
C111324;PANTALON P/NIÑO JUV TELA;ROPA;90-XG2598;JUVENIL NIÑO;PANTALON P/NIÑO JUV TELA TWILL;BODY GLOVE;;0;45954;5
C110638;BLUSA P/NIÑA JUV S/M D/VESTIR ;ROPA;ROSA10942;JUVENIL NIÑA;BLUSA P/NIÑA JUV S/M D/VESTIR;HOT DELICIOUS ;;0;46016;1
712043;USA LIENZO;DS HOGAR;A712043;DS SALA;DS LIENZO;DIVAS CLOTHING;;0;;1
C003865;BLUSA P/NIÑA JUV M/C CREMA ESTAMPADA D/VESTIR;ROPA;BLS/JUV/CRM/EST;JUVENIL NIÑA;BLUSA P/NIÑA JUV M/C D/VESTIR;MIA COLLECTION;;0;46104;1
D107612;USA BABY DOLL;DS INTERIOR;DS93840;DS INTERIOR DAMA;DS BABY DOLL P/DAMA;DS SEGUNDA ;;0;;-16
D084885;USA VESTIDO P/DAMA CASUAL;DS ROPA;DS71426;DS ROPA DAMA;DS VESTIDO CASUAL P/DAMA;DS SEGUNDA ;;0;;4
C140606;ZAPATILLAS P/NIÑO INF DEP BAJAS;CALZADO;TT25028-01;CALZADO INFANTIL P/NIÑO;ZAPATILLAS P/NIÑO INF BAJAS;VICCENZO;;0;46086;3
C048828;SHORTS P/NIÑO JUV CARGO TELA;ROPA;BS-6332C;JUVENIL NIÑO;SHORTS P/NIÑO JUV CARGO TELA;EXIT;;0;46129;2
C112811;ZAPATILLAS P/NIÑA INF BAILARINAS;CALZADO;DRM25012;CALZADO INFANTIL P/NIÑA;ZAPATILLAS P/NIÑA INF;CAMILLE PINK;;0;46104;6
493170;BOXER P/DAMA MICROFIBRA ;INTERIOR DETALLE;BEE-01;DI DAMA;BOXER P/DAMA MICROFIBRA;LEENOR ;;0;45649;1
443177;PIJAMA ENTERO P/RECIEN NACIDO NIÑA (SIN CALCETIN);ROPA;017-9032741;ROPA DORMIR;PIJAMA ENTERO P/RECIEN NACIDO NIÑA (SIN CALCETIN);CUTIE BABY;;0;45705;7
D107951;USA SHORTS P/NIÑA INF TELA;DS ROPA;DS94179;DS ROPA INFANTIL NIÑA;DS SHORT P/NIÑA INF TELA;DS SEGUNDA ;;0;;-74
C166371;JEANS P/DAMA CAMPANA;ROPA;YW/CHR-JNS-DM36;DAMA;JEANS P/DAMA CAMPANA 3-13;CHEROY;;0;46053;1
C074486;FALDA P/DAMA TELA CORTA PALETONES;ROPA;FLDA/DAMA-PALETONES;DAMA;FALDA P/DAMA TELA CORTA;BESSO FASHION;;0;45979;1
C142424;BLUSA P/NIÑA JUV M/C ALGODÓN;ROPA;BLS-DM-596;JUVENIL NIÑA;BLUSA P/NIÑA JUV M/C ALGODON;MIA CALIFORNIA;;0;46086;3
701768;USA BUSO P/CABALLERO;DS ROPA;A701768;DS ROPA P/CABALLERO;DS BUSO P/CABALLERO;JULIES IMPORT;;0;;1
D090015;USA CAMISA P/CABALLERO M/L;DS ROPA;DS76500;DS ROPA P/CABALLERO;DS CAMISA M/L P/CABALLERO;DS SEGUNDA ;;0;;1
C118891;JEANS P/DAMA MODA RECTO COLORES ;ROPA;F-7-160786;DAMA;JEANS P/DAMA MODA COLORES 3-13;FASHION NOVA;;0;46111;1
C032603;ARITOS P/DAMA;ACCESORIOS;4410-730-59;ACCESORIOS DE JOYERIA;ARITOS P/DAMA T-M;YIWU LYFHON;;0;45258;1
C181766;ZAPATILLAS P/NIÑA INF DEP;CALZADO;43280-315-99;CALZADO INFANTIL P/NIÑA;ZAPATILLAS P/NIÑA INF DEPORTIVA;YIWU LYFHON;;0;46078;3
C126004;PANTALON P/DAMA TELA RECTO ;ROPA;PA-1115;DAMA;PANTALON P/DAMA D/TELA NEGRO;SOFIA'S;;0;46132;3
D025370;USA FORRO QUEEN;DS HOGAR;DS13043;DS DORMITORIO;DS FORRO QUEEN;DS SEGUNDA ;;0;;1
D023365;USA SUETER P/DAMA;DS ROPA;DS11039;DS INVIERNO;DS SUETER P/DAMA;DS SEGUNDA ;;0;;1
