Division ID;Division;Categoria ID;Categoria;Grupo ID;Grupo;Sugerido AEC;Sugerido DS;Necesidad detalle AEC;Necesidad mayoreo AEC;Necesidad DS;Saldo CDI01;Saldo DSCDI;No. Referencias
01;ROPA;01002;DAMA;01002316;JEANS P/DAMA CARGO  0-7/8;924;210;289;60;;212;46;4
01;ROPA;01002;DAMA;01002317;JEANS P/DAMA CARGO RECTO   0-7/8;3900;1098;373;347;44;1191;7;14
01;ROPA;01002;DAMA;01002324;JEANS P/DAMA SLIM;1002;180;56;60;77;557;16;5
01;ROPA;01002;DAMA;01002325;JEANS P/DAMA STRAIGHT 0-7/8;1512;174;46;36;74;2180;63;14
01;ROPA;01002;DAMA;01002327;JEANS P/DAMA STRAIGHT 3-13;1422;174;0;0;39;4063;15;19
01;ROPA;01002;DAMA;01002330;JEANS P/DAMA BOYFRIEND 0-7/8;1176;12;14;24;5;1896;0;10
01;ROPA;01002;DAMA;01002331;JEANS P/DAMA BOYFRIEND 3-13;1188;0;488;24;;519;0;2
01;ROPA;01002;DAMA;01002332;JEANS P/DAMA MON FIT 0-7/8;702;0;192;12;;478;0;2
01;ROPA;01002;DAMA;01002333;JEANS P/DAMA MON FIT 3-13;708;0;168;12;;775;0;5
01;ROPA;01002;DAMA;01002337;PANTALON P/DAMA TELA RECTO ;378;6;97;0;;504;49;8
01;ROPA;01002;DAMA;01002339;JEANS P/DAMA WIDE LEG 3-13;960;162;6;42;1;512;218;6
01;ROPA;01002;DAMA;01002342;JEANS P/DAMA MODA NEGRO STRAIGHT 3-13;738;138;26;12;5;500;9;3
01;ROPA;01002;DAMA;01002343;JEANS P/DAMA MODA SKINNY 3-13;534;300;132;12;199;2676;10;7
01;ROPA;01002;DAMA;01002345;JEANS P/DAMA CARGO RECTO NEGRO 3-13;642;198;254;66;66;13;54;1
01;ROPA;01002;DAMA;01002348;JEANS P/DAMA CAMPANA BLANCO 3-13;84;0;30;0;;12;1;1
01;ROPA;01002;DAMA;01002349;JEANS P/DAMA CAMPANA NEGRO 3-13;846;132;534;66;92;645;0;2
01;ROPA;01002;DAMA;01002356;JEANS P/DAMA STRAIGHT C/FAJA ;1206;0;670;96;;125;0;4
01;ROPA;01002;DAMA;01002358;JEANS PALAZO P/DAMA  3/4-13/14;1116;132;191;0;;691;;14
01;ROPA;01002;DAMA;01002359;JEANS P/DAMA CARGO GRIS;600;0;385;179;;14;;1
01;ROPA;01002;DAMA;01002361;JEANS P/DAMA BARREL;1278;;997;138;;336;;4
01;ROPA;01002;DAMA;01002362;BLUSA P/DAMA S/M LICRA;1488;318;66;72;;390;;7
01;ROPA;01002;DAMA;01002363;JEANS P/DAMA PETIT WIDE LEG 3/4-15/16;636;;59;96;;156;;3
01;ROPA;01002;DAMA;01002365;JEANS P/DAMA PETIT WIDE LEG 0-7/8;1194.18;;819;60.18;;66;;2
01;ROPA;01002;DAMA;01002372;JEANS P/DAMA PETIT STRAIGHT 3/4-15/16;1344;;494;144;;414;;9
01;ROPA;01002;DAMA;01002373;JEANS P/DAMA PETIT CAMPANA 3/4-15/16;624;;72;0;;678;;10
01;ROPA;01002;DAMA;01002375;JEANS P/DAMA PETIT STRAIGHT NEGRO 3/4-15/16;1344;;998;150;;30;;1
01;ROPA;01002;DAMA;01002377;JEANS P/DAMA PETIT CAMPANA NEGRO 3/4-15/16;684;138;400;78;;24;;1
01;ROPA;01002;DAMA;01002379;JEANS PALAZO P/DAMA PETIT 3/4-13/14;1296;;577;108;;348;;8
01;ROPA;01002;DAMA;01002386;BERMUDA P/DAMA JEANS CARGO;666;;385;0;;192;0;1
01;ROPA;01002;DAMA;01002387;BERMUDA P/DAMA JEANS NEGRO;1188;;772;132;;744;;9
01;ROPA;01002;DAMA;01002408;JEANS P/DAMA CAMPANA CONTROL FIT;1296;;1022;90;;67;;2
01;ROPA;01003;JUVENIL NIÑO;01003001;JEANS P/NIÑO JUV 8-18 SKINNY;5262;1386;88;36;78;2389;170;18
01;ROPA;01003;JUVENIL NIÑO;01003002;PANTALON P/NIÑO JUV TELA TWILL;786;228;21;24;2;53;125;4
01;ROPA;01003;JUVENIL NIÑO;01003003;SHORTS P/NIÑO JUV JEANS;996;222;151;54;1;69;99;2
01;ROPA;01003;JUVENIL NIÑO;01003004;SHORTS P/NIÑO JUV TELA;858;192;22;12;;492;273;6
01;ROPA;01003;JUVENIL NIÑO;01003005;CAMISETA P/NIÑO JUV POLO M/C;6384;870;209;114;19;4996;102;52
01;ROPA;01003;JUVENIL NIÑO;01003013;CAMISETA P/NIÑO JUV S/M;4368;990;97;24;12;1919;11;16
01;ROPA;01003;JUVENIL NIÑO;01003023;CAMISETA P/NIÑO JUV C/R M/C;6789;960;1165;520;155;300;112;5
01;ROPA;01003;JUVENIL NIÑO;01003049;JEANS P/NIÑO JUV NEGRO;1566;282;25;17;136;2292;1;8
01;ROPA;01003;JUVENIL NIÑO;01003055;SHORTS P/NIÑO JUV JEANS NEGRO;528;168;162;12;57;185;28;1
01;ROPA;01003;JUVENIL NIÑO;01003061;CAMISA P/NIÑO JUV M/L ESTAMPADA;684;468;0;6;;509;237;8
01;ROPA;01003;JUVENIL NIÑO;01003062;CAMISA P/NIÑO JUV M/C LISA;870;192;1;0;;12;114;1
01;ROPA;01003;JUVENIL NIÑO;01003063;CAMISA P/NIÑO JUV M/C ESTAMPADA;1188;270;37;24;5;90;136;3
01;ROPA;01003;JUVENIL NIÑO;01003074;SHORTS P/NIÑO JUV CARGO TELA;768;210;18;36;;563;74;4
01;ROPA;01003;JUVENIL NIÑO;01003075;SHORTS P/NIÑO JUV CARGO JEANS;900;270;17;1;;662;54;6
01;ROPA;01003;JUVENIL NIÑO;01003078;JOGGER P/NIÑO JUV CARGO TELA;792;234;302;30;31;86;5;1
01;ROPA;01003;JUVENIL NIÑO;01003081;CAMISA P/NIÑO JUV M/L BLANCA ;1644;222;255;508;36;1311;3;2
01;ROPA;01003;JUVENIL NIÑO;01003084;CAMISETA P/NIÑO JUV OVERSIZE M/C;3294;318;134;36;9;2085;117;25
01;ROPA;01003;JUVENIL NIÑO;01003093;JEANS P/NIÑO JUV CARPINTERO;1710;180;30;12;;176;0;3
01;ROPA;01003;JUVENIL NIÑO;01003094;PANTALON P/NIÑO JUV TELA FORMAL NEGRO;1770;354;86;72;2;437;14;5
01;ROPA;01003;JUVENIL NIÑO;01003099;JEANS P/NIÑO JUV SLIM NEGRO ;804;198;23;42;27;648;4;5
01;ROPA;01003;JUVENIL NIÑO;01003100;BUSO P/NIÑO JUV DEPORTIVO ECONOMICO ;1320;282;44;84;19;3580;2;2
01;ROPA;01003;JUVENIL NIÑO;01003102;SHORTS P/NIÑO JUV DEPORTIVO ECONOMICO ;1824;408;65;288;69;4233;4;3
01;ROPA;01003;JUVENIL NIÑO;01003111;JEANS P/NIÑO JUV RELAXED FIT;930;;19;30;;1389;;9
01;ROPA;01003;JUVENIL NIÑO;01003116;SHORTS P/NIÑO JUV BAGGY;;0;2;0;;564;;9
01;ROPA;01003;JUVENIL NIÑO;01003117;SHORTS P/NIÑO JUV BAGGY NEGRO;;0;483;0;;126;;4
01;ROPA;01003;JUVENIL NIÑO;01003125;CAMISETA P/NIÑO JUV T/POLO M/C C/V;1554;;1410;0;;54;;1
01;ROPA;01003;JUVENIL NIÑO;01003127;CAMISETA P/NIÑO JUV T/POLO M/C OLD MONEY BOTONES ;1098;240;838;186;;48;;1
01;ROPA;01004;JUVENIL NIÑA;01004001;JEANS P/NIÑA JUV SKINNY;4218;1014;15;48;17;11741;173;52
01;ROPA;01004;JUVENIL NIÑA;01004002;SHORTS P/NIÑA JUV JEANS;1176;294;39;6;;6175;103;21
01;ROPA;01004;JUVENIL NIÑA;01004003;FALDA P/NIÑA JUV TELA;540;174;12;18;;633;8;6
01;ROPA;01004;JUVENIL NIÑA;01004004;FALDA P/NIÑA JUV JEANS;1068;240;22;36;;1801;34;10
01;ROPA;01004;JUVENIL NIÑA;01004007;VESTIDO P/NIÑA JUV CASUAL;1488;222;95;0;5;1633;15;19
01;ROPA;01004;JUVENIL NIÑA;01004011;BLUSA P/NIÑA JUV S/M ALGODON ;1500;282;9;0;;2784;31;32
01;ROPA;01004;JUVENIL NIÑA;01004012;PANTALON P/NIÑA TELA JUV;816;150;319;6;80;90;21;4
01;ROPA;01004;JUVENIL NIÑA;01004014;CHALECO P/NIÑA JUV;528;132;28;24;86;144;8;2
01;ROPA;01004;JUVENIL NIÑA;01004018;FALDA SHORTS P/NIÑA JUV JEANS;1068;168;46;36;2;1143;54;9
01;ROPA;01004;JUVENIL NIÑA;01004026;SHORTS P/NIÑA JUV TELA CASUAL;798;132;9;36;48;935;9;6
01;ROPA;01004;JUVENIL NIÑA;01004030;BLUSA P/NIÑA JUV M/C ALGODON;15346;1938;510;0;126;18167;67;137
01;ROPA;01004;JUVENIL NIÑA;01004031;BLUSA P/NIÑA JUV M-3/4 ALGODON;696;126;684;0;96;144;0;1
01;ROPA;01004;JUVENIL NIÑA;01004035;CAMISETA P/NIÑA JUV POLO;1428;246;944;126;181;1008;10;11
01;ROPA;01004;JUVENIL NIÑA;01004067;OVEROLL P/NIÑA JUV LARGO TELA;486;120;121;0;90;49;1;1
01;ROPA;01004;JUVENIL NIÑA;01004068;OVEROLL P/NIÑA JUV SHORTS TELA;696;138;19;0;17;177;5;3
01;ROPA;01004;JUVENIL NIÑA;01004070;JEGGING P/NIÑA JUV;780;156;4;41;4;978;8;10
01;ROPA;01004;JUVENIL NIÑA;01004074;JEANS P/NIÑA JUV NEGRO;846;198;8;42;17;1930;4;8
01;ROPA;01004;JUVENIL NIÑA;01004076;VESTIDO P/NIÑA JUV FORMAL;1170;192;26;30;2;1243;16;11
01;ROPA;01004;JUVENIL NIÑA;01004080;JEANS P/NIÑA JUV BLANCO SKINNY;810;132;183;42;81;206;5;2
01;ROPA;01004;JUVENIL NIÑA;01004091;SHORTS P/NIÑA JUV NEGRO;552;138;15;0;18;187;5;3
01;ROPA;01004;JUVENIL NIÑA;01004093;JEANS P/NIÑA JUV CAMPANA;1650;186;262;68;13;245;33;5
01;ROPA;01004;JUVENIL NIÑA;01004094;JEANS P/NIÑA JUV GRIS;936;72;181;102;27;207;2;3
01;ROPA;01004;JUVENIL NIÑA;01004097;SHORTS P/NIÑA JUV TELA D/VESTIR;1152;132;10;12;2;1665;69;13
01;ROPA;01004;JUVENIL NIÑA;01004099;FALDA SHORTS P/NIÑA JUV TELA;714;138;24;6;;584;22;5
01;ROPA;01004;JUVENIL NIÑA;01004103;BLUSA P/NIÑA JUV S/M D/VESTIR;1266;168;28;6;;1068;24;17
01;ROPA;01004;JUVENIL NIÑA;01004104;BLUSA P/NIÑA JUV M/C D/VESTIR;2586;546;17;6;;1555;474;22
01;ROPA;01004;JUVENIL NIÑA;01004110;JEANS P/NIÑA JUV MODA GRIS;408;18;89;12;6;578;0;4
01;ROPA;01004;JUVENIL NIÑA;01004115;CROP TOP P/NIÑA JUV;2424;294;822;234;95;3540;16;12
01;ROPA;01004;JUVENIL NIÑA;01004117;JEANS P/NIÑA JUV CARGO ;894;138;203;108;79;44;23;1
01;ROPA;01004;JUVENIL NIÑA;01004118;JEANS P/NIÑA JUV CARGO RECTO ;2736;174;305;196;4;3284;24;31
01;ROPA;01004;JUVENIL NIÑA;01004119;FALDA P/NIÑA JUV CARGO TELA ;462;132;35;12;;24;32;1
01;ROPA;01004;JUVENIL NIÑA;01004121;PANTALON P/NIÑA JUV CARGO RECTO;642;54;26;0;47;159;0;3
01;ROPA;01004;JUVENIL NIÑA;01004124;FALDA P/NIÑA JUV CARGO JEANS;1068;180;15;24;;4247;51;18
01;ROPA;01004;JUVENIL NIÑA;01004125;FALDA P/NIÑA JUV CARGO JEANS NEGRA;834;135;39;108;10;456;7;4
01;ROPA;01004;JUVENIL NIÑA;01004127;JEANS P/NIÑA JUV CARGO RECTO NEGRO;894;132;336;100;21;99;8;2
01;ROPA;01004;JUVENIL NIÑA;01004129;SHORTS P/NIÑA JUV CARGO JEANS;954;144;13;63;4;1278;34;6
01;ROPA;01004;JUVENIL NIÑA;01004130;JEANS P/NIÑA JUV MODA SKINNY;588;162;131;12;2;108;60;1
01;ROPA;01004;JUVENIL NIÑA;01004146;JEANS P/NIÑA JUV CARGO SKINNY NEGRO;756;78;34;42;6;228;16;2
01;ROPA;01004;JUVENIL NIÑA;01004154;CONJUNTO P/NIÑA JUV CASUAL FALDA TELA;606;132;63;6;44;18;18;1
01;ROPA;01004;JUVENIL NIÑA;01004157;CONJUNTO P/NIÑA JUV CASUAL PANTALON;654;138;203;42;67;480;2;7
01;ROPA;01004;JUVENIL NIÑA;01004159;CONJUNTO P/NIÑA JUV CASUAL SHORTS TELA;1110;138;94;42;15;1422;12;8
01;ROPA;01004;JUVENIL NIÑA;01004160;CONJUNTO P/NIÑA JUV D/VESTIR FALDA TELA;828;174;23;18;95;25;12;1
01;ROPA;01004;JUVENIL NIÑA;01004161;CONJUNTO P/NIÑA JUV D/VESTIR PANTALON;1500;138;313;228;111;578;15;9
01;ROPA;01004;JUVENIL NIÑA;01004162;CONJUNTO P/NIÑA JUV D/VESTIR SHORTS TELA;1446;186;6;54;3;524;25;6
01;ROPA;01004;JUVENIL NIÑA;01004168;JEANS P/NIÑA JUV C/FAJA SKINNY;1174;144;2;30;6;6350;12;30
01;ROPA;01004;JUVENIL NIÑA;01004169;JEANS P/NIÑA JUV STRAIGHT C/FAJA;1818;24;766;161;20;1007;1;6
01;ROPA;01004;JUVENIL NIÑA;01004172;JEANS P/NIÑA JUV STRAIGHT;1980;90;63;66;;10587;140;41
01;ROPA;01004;JUVENIL NIÑA;01004174;JEANS P/NIÑA JUV STRAIGHT NEGRO;492;24;31;40;7;695;8;4
01;ROPA;01004;JUVENIL NIÑA;01004175;JEANS P/NIÑA JUV MON FIT ;894;0;25;24;;2269;0;10
01;ROPA;01004;JUVENIL NIÑA;01004176;BERMUDA P/NIÑA JUV JEANS CARGO;;180;337;0;24;108;0;1
01;ROPA;01004;JUVENIL NIÑA;01004177;BLUSA P/NIÑA JUV M/C ALGODON+BLONDA;1878;;1735;96;;180;0;3
01;ROPA;01005;INFANTIL NIÑO;01005002;SHORTS P/NIÑO INF TELA 2-8;864;210;126;24;3;51;79;2
01;ROPA;01005;INFANTIL NIÑO;01005003;CAMISETA P/NIÑO INF POLO M/C;9312;1806;382;54;26;3302;133;39
01;ROPA;01005;INFANTIL NIÑO;01005011;CAMISETA P/NIÑO INF C/R M/C;9702;1350;2624;734;224;898;163;12
01;ROPA;01005;INFANTIL NIÑO;01005026;CAMISETA P/NIÑO INF S/M;4404;540;2107;18;10;108;8;4
01;ROPA;01005;INFANTIL NIÑO;01005053;SHORTS P/NIÑO INF JEANS;1314;312;44;30;18;1639;20;11
01;ROPA;01005;INFANTIL NIÑO;01005057;BUSO P/NIÑO INF MODA;726;204;74;36;5;114;5;3
01;ROPA;01005;INFANTIL NIÑO;01005058;SHORTS P/NIÑO INF JEANS COLORES;372;126;100;6;75;131;11;1
01;ROPA;01005;INFANTIL NIÑO;01005059;JEANS P/NIÑO INF NEGRO SKINNY;1782;348;165;13;201;1835;2;6
01;ROPA;01005;INFANTIL NIÑO;01005102;CAMISA P/NIÑO INF M/L ESTAMPADA;1044;402;22;0;2;312;71;6
01;ROPA;01005;INFANTIL NIÑO;01005103;CAMISA P/NIÑO INF M/C LISA;945;216;0;48;14;446;34;7
01;ROPA;01005;INFANTIL NIÑO;01005104;CAMISA P/NIÑO INF M/C ESTAMPADA;1794;522;9;36;8;444;43;8
01;ROPA;01005;INFANTIL NIÑO;01005107;SHORTS P/NIÑO INF DEPORTIVO;654;204;231;24;23;72;2;1
01;ROPA;01005;INFANTIL NIÑO;01005116;SHORTS P/NIÑO INF CARGO TELA;1224;204;52;60;;603;72;11
01;ROPA;01005;INFANTIL NIÑO;01005119;JEANS P/NIÑO INF CARGO;1038;126;269;66;19;12;6;1
01;ROPA;01005;INFANTIL NIÑO;01005121;CAMISA P/NIÑO INF M/C JEANS;444;132;25;24;49;164;14;3
01;ROPA;01005;INFANTIL NIÑO;01005123;CAMISA P/NIÑO INF M/L BLANCA ;1008;168;21;30;20;2511;16;2
01;ROPA;01005;INFANTIL NIÑO;01005125;CAMISETA P/NIÑO INF OVERSIZE M/C;2402;222;96;6;;1973;292;29
01;ROPA;01005;INFANTIL NIÑO;01005131;CHAQUETA P/NIÑO INF;390;0;236;42;;23;3;1
01;ROPA;01005;INFANTIL NIÑO;01005133;JEANS P/NIÑO INF CARPINTERO;1614;186;32;12;4;155;1;2
01;ROPA;01005;INFANTIL NIÑO;01005134;PANTALON P/NIÑO INF TELA FORMAL NEGRO;1434;342;141;6;40;364;2;3
01;ROPA;01005;INFANTIL NIÑO;01005142;CONJUNTO P/NIÑO INF SHORTS TELA;3756;654;986;786;306;127;15;1
01;ROPA;01005;INFANTIL NIÑO;01005146;SHORTS P/NIÑO INF JEANS MODA ;750;132;531;48;54;12;1;1
01;ROPA;01005;INFANTIL NIÑO;01005147;JEANS P/NIÑO INF SLIM NEGRO ;882;306;206;24;110;444;0;1
01;ROPA;01005;INFANTIL NIÑO;01005148;BUSO P/NIÑO INF DEPORTIVO ECONOMICO;1386;294;53;30;29;3013;2;2
01;ROPA;01005;INFANTIL NIÑO;01005150;SHORTS P/NIÑO INF DEPORTIVO ECONOMICO;1176;252;34;120;25;2423;9;2
01;ROPA;01005;INFANTIL NIÑO;01005152;JEANS P/NIÑO INF BAGGY;402;132;13;0;;222;;4
01;ROPA;01005;INFANTIL NIÑO;01005153;JEANS P/NIÑO INF SLIM;1194;132;54;12;19;1277;1;6
01;ROPA;01005;INFANTIL NIÑO;01005154;JEANS P/NIÑO INF RECTO;756;0;12;0;;498;;7
01;ROPA;01005;INFANTIL NIÑO;01005155;JEANS P/NIÑO INF RECTO NEGRO;397;144;155;0;;12;;1
01;ROPA;01005;INFANTIL NIÑO;01005159;JEANS P/NIÑO INF RELAXED FIT;930;;39;12;;1369;;9
01;ROPA;01005;INFANTIL NIÑO;01005160;JEANS P/NIÑO INF CONFORT;384;0;10;18;;198;0;3
01;ROPA;01005;INFANTIL NIÑO;01005163;CAMISETA P/NIÑO INF T/POLO M/C OLD MONEY;1812;390;1387;180;116;102;0;1
01;ROPA;01005;INFANTIL NIÑO;01005165;SHORTS P/NIÑO INF BAGGY;1080;;503;0;;36;;2
01;ROPA;01005;INFANTIL NIÑO;01005166;SHORTS P/NIÑO INF BAGGY NEGRO;636;138;428;60;;66;;2
01;ROPA;01005;INFANTIL NIÑO;01005169;CAMISETA P/NIÑO INF T/POLO M/C BOTONES;1656;528;72;264;217;642;0;9
01;ROPA;01006;INFANTIL NIÑA;01006001;BLUSA P/NIÑA INF M/C ALGODON;17322;1344;1187;165;127;12955;18;104
01;ROPA;01006;INFANTIL NIÑA;01006002;JEANS P/NIÑA INF SKINNY;3984;1002;92;2;26;6911;69;53
01;ROPA;01006;INFANTIL NIÑA;01006003;SHORTS P/NIÑA INF TELA CASUAL;1050;240;53;30;53;217;9;3
01;ROPA;01006;INFANTIL NIÑA;01006004;SHORTS P/NIÑA INF JEANS;1014;192;17;18;2;1647;32;12
01;ROPA;01006;INFANTIL NIÑA;01006006;FALDA P/NIÑA JEANS INF 2-8;540;138;15;0;;150;4;4
01;ROPA;01006;INFANTIL NIÑA;01006007;VESTIDO P/NIÑA INF CASUAL;4506;372;900;500;9;1076;22;13
01;ROPA;01006;INFANTIL NIÑA;01006010;LEGGING P/NIÑA INF BASICA;666;180;282;30;1;133;1;1
01;ROPA;01006;INFANTIL NIÑA;01006018;PANTALON P/NIÑA TELA INF;576;168;343;60;70;72;7;1
01;ROPA;01006;INFANTIL NIÑA;01006021;BLUSA P/NIÑA INF S/M ALGODON;2103;264;385;0;32;393;5;5
01;ROPA;01006;INFANTIL NIÑA;01006044;FALDA SHORTS P/NIÑA INF JEANS;900;138;428;95;58;60;4;1
01;ROPA;01006;INFANTIL NIÑA;01006054;OVEROLL P/NIÑA INF SHORTS TELA;1146;186;66;85;13;480;18;5
01;ROPA;01006;INFANTIL NIÑA;01006059;TUTU P/NIÑA INF;90;132;90;0;102;300;0;5
01;ROPA;01006;INFANTIL NIÑA;01006061;VESTIDO P/NIÑA INF FORMAL;1362;186;67;66;4;168;3;3
01;ROPA;01006;INFANTIL NIÑA;01006063;JEANS P/NIÑA INF NEGRO SKINNY;816;210;0;6;;1760;33;10
01;ROPA;01006;INFANTIL NIÑA;01006064;JEANS P/NIÑA INF BLANCO SKINNY;774;132;154;12;104;81;0;2
01;ROPA;01006;INFANTIL NIÑA;01006092;JEANS P/NIÑA INF GRIS;798;126;81;18;17;214;6;2
01;ROPA;01006;INFANTIL NIÑA;01006093;SHORTS P/NIÑA INF TELA D/VESTIR;618;138;57;24;;60;14;1
01;ROPA;01006;INFANTIL NIÑA;01006095;FALDA SHORTS P/NIÑA INF TELA;516;144;50;18;12;18;0;1
01;ROPA;01006;INFANTIL NIÑA;01006103;BLUSA P/NIÑA INF M/C D/VESTIR;2118;654;1217;149;8;23;516;1
01;ROPA;01006;INFANTIL NIÑA;01006109;CROP TOP P/NIÑA INF;906;156;69;12;112;3698;0;13
01;ROPA;01006;INFANTIL NIÑA;01006112;JEANS P/NIÑA INF CAMPANA;1320;432;27;24;20;605;45;11
01;ROPA;01006;INFANTIL NIÑA;01006118;FALDA P/NIÑA INF CARGO JEANS;1164;138;4;108;1;1634;42;12
01;ROPA;01006;INFANTIL NIÑA;01006119;FALDA P/NIÑA INF CARGO JEANS NEGRA;912;30;12;54;;258;10;4
01;ROPA;01006;INFANTIL NIÑA;01006120;JEANS P/NIÑA INF CARGO RECTO;1728;168;50;30;;3649;57;24
01;ROPA;01006;INFANTIL NIÑA;01006121;JEANS P/NIÑA INF CARGO RECTO NEGRO;600;138;22;54;7;164;6;2
01;ROPA;01006;INFANTIL NIÑA;01006122;SHORTS P/NIÑA INF CARGO JEANS;702;138;42;63;37;577;32;6
01;ROPA;01006;INFANTIL NIÑA;01006130;JEANS P/NIÑA INF MODA NEGRO;510;132;176;48;16;151;15;1
01;ROPA;01006;INFANTIL NIÑA;01006131;JEANS P/NIÑA INF CARGO SKINNY;792;144;43;90;;343;23;2
01;ROPA;01006;INFANTIL NIÑA;01006134;JEANS P/NIÑA INF CARGO SKINNY NEGRO ;420;132;0;0;;405;35;5
01;ROPA;01006;INFANTIL NIÑA;01006140;CONJUNTO P/NIÑA INF CASUAL FALDA TELA;1746;504;925;180;322;288;9;3
01;ROPA;01006;INFANTIL NIÑA;01006142;CONJUNTO P/NIÑA INF CASUAL PANTALON;726;168;173;72;97;73;4;1
01;ROPA;01006;INFANTIL NIÑA;01006144;CONJUNTO P/NIÑA INF CASUAL SHORTS TELA;2046;252;267;528;58;145;6;3
01;ROPA;01006;INFANTIL NIÑA;01006150;CONJUNTO P/NIÑA INF D/VESTIR PANTALON;1398;192;220;444;154;132;2;4
01;ROPA;01006;INFANTIL NIÑA;01006151;CONJUNTO P/NIÑA INF D/VESTIR SHORTS TELA;1068;174;30;66;57;31;5;1
01;ROPA;01006;INFANTIL NIÑA;01006157;JEANS P/NIÑA INF C/FAJA SKINNY;936;132;18;102;11;540;0;3
01;ROPA;01006;INFANTIL NIÑA;01006158;JEANS P/NIÑA INF STRAIGHT C/FAJA ;1494;0;693;186;;17;1;1
01;ROPA;01006;INFANTIL NIÑA;01006161;JEANS P/NIÑA INF STRAIGHT;2046;258;25;0;8;5556;180;35
01;ROPA;01006;INFANTIL NIÑA;01006164;VESTIDO P/NIÑA INF CASUAL T/POLO;780;132;468;72;96;72;0;1
01;ROPA;01006;INFANTIL NIÑA;01006165;BLUSA P/NIÑA INF M/C ALGODON+BLONDA;1902;;1453;204;;120;0;2
01;ROPA;01007;ROPA P/BEBE NIÑA;01007004;VESTIDO P/BEBE NIÑA CASUAL;2340;522;206;47;3;78;31;1
01;ROPA;01007;ROPA P/BEBE NIÑA;01007010;JEANS P/BEBE NIÑA SKINNY;1332;504;109;120;44;656;22;7
01;ROPA;01007;ROPA P/BEBE NIÑA;01007021;SHORTS P/BEBE NIÑA JEANS;918;222;84;12;152;53;0;3
01;ROPA;01007;ROPA P/BEBE NIÑA;01007024;BLUSA P/BEBE NIÑA M/C ALGODON;4920;1038;183;0;316;2550;7;27
01;ROPA;01007;ROPA P/BEBE NIÑA;01007025;BLUSA P/BEBE NIÑA S/M ALGODON;726;180;564;12;140;14;4;1
01;ROPA;01007;ROPA P/BEBE NIÑA;01007027;MAMELUCO P/BEBE NIÑA;606;240;299;12;205;120;3;1
01;ROPA;01007;ROPA P/BEBE NIÑA;01007062;VESTIDO P/BEBE NIÑA FORMAL;834;246;40;0;15;75;0;2
01;ROPA;01007;ROPA P/BEBE NIÑA;01007099;FALDA SHORTS P/BEBE NIÑA JEANS;606;132;404;66;55;188;0;1
01;ROPA;01007;ROPA P/BEBE NIÑA;01007103;VESTIDO P/BEBE NIÑA FORMAL FIESTERO;516;180;495;12;149;19;0;1
01;ROPA;01007;ROPA P/BEBE NIÑA;01007107;OVEROLL P/BEBE NIÑA SHORTS TELA D/VESTIR;630;126;400;0;71;12;0;1
01;ROPA;01007;ROPA P/BEBE NIÑA;01007115;FALDA P/BEBE NIÑA CARGO JEANS;618;132;36;0;;847;10;5
01;ROPA;01007;ROPA P/BEBE NIÑA;01007172;CONJUNTO P/BEBE NIÑA SHORTS TELA;1764;246;47;12;36;884;3;14
01;ROPA;01009;MAMA SIZE;01009002;PANTALON MAMA SIZE COLORES;324;90;144;0;17;18;64;1
01;ROPA;01009;MAMA SIZE;01009004;SHORTS MAMA SIZE TELA;582;66;4;54;3;278;21;7
01;ROPA;01009;MAMA SIZE;01009005;VESTIDO MAMA SIZE CASUAL;534;60;40;24;19;102;2;2
01;ROPA;01009;MAMA SIZE;01009008;JEANS MAMA SIZE 13/14-25/26 SKINNY;1824;48;1294;244;43;264;0;7
01;ROPA;01009;MAMA SIZE;01009009;JEANS MAMA SIZE 9/10-19/20 SKINNY;2268;30;251;0;;7048;3;44
01;ROPA;01009;MAMA SIZE;01009025;FALDA MAMA SIZE JEANS 9/10-19/20;366;24;128;24;14;75;0;1
01;ROPA;01009;MAMA SIZE;01009027;BLUSA MAMA SIZE M/C ALGODON;6648;204;522;35;23;650;8;16
01;ROPA;01009;MAMA SIZE;01009030;BLUSA MAMA SIZE S/M ALGODON;312;30;55;0;20;126;3;2
01;ROPA;01009;MAMA SIZE;01009045;JEANS MAMA SIZE NEGRO 9/10-19/20 SKINNY;714;30;233;71;11;501;0;3
01;ROPA;01009;MAMA SIZE;01009047;VESTIDO MAMA SIZE FORMAL;1356;30;9;100;;721;3;7
01;ROPA;01009;MAMA SIZE;01009057;FALDA MAMA SIZE JEANS NEGRA 9/10-19/20;558;24;72;30;17;61;0;2
01;ROPA;01009;MAMA SIZE;01009073;JEANS MAMA SIZE CAMPANA;828;18;32;43;;1376;13;13
01;ROPA;01009;MAMA SIZE;01009074;BLUSA MAMA SIZE M/C D/VESTIR;2904;90;38;64;3;2912;174;50
01;ROPA;01009;MAMA SIZE;01009075;BLUSA MAMA SIZE M/L D/VESTIR;246;36;159;35;11;48;3;1
01;ROPA;01009;MAMA SIZE;01009076;BLUSA MAMA SIZE M-3/4 D/VESTIR;282;30;138;6;3;18;11;1
01;ROPA;01009;MAMA SIZE;01009077;BLUSA MAMA SIZE S/M D/VESTIR;990;30;134;6;;210;36;3
01;ROPA;01009;MAMA SIZE;01009086;JEANS MAMA SIZE C/FAJA 9/10-19/20 SKINNY;336;90;38;54;21;61;1;1
01;ROPA;01009;MAMA SIZE;01009089;FALDA MAMA SIZE JEANS C/FAJA;864;30;126;108;13;401;0;4
